ID,Answer,Count,Percentage,It became a relationship,Segment type_gender,Segment type_mobile,Segment type_university,Segment type_web,"Segment Description_Meridian, Idaho",Segment Description_SegDiscrip_Others
292929.0,1,2.0,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0
292888.8294,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292897.0904,0,573.1261319,0.259843735,0,1.0,0.0,0.0,0.0,1.0,0.0
292887.5715,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293083.0,0,12.0,0.122,0,0.0,0.0,1.0,0.0,0.0,1.0
292900.6681,0,778.4973003,0.468082442,0,1.0,0.0,0.0,0.0,1.0,0.0
292911.0,1,47.0,0.244,0,0.0,0.0,1.0,0.0,0.0,1.0
292886.5677,0,1061.353902,0.302773086,1,0.0,1.0,0.0,0.0,1.0,0.0
292919.486,0,21.24699503,0.307118155,1,0.0,0.0,1.0,0.0,0.0,1.0
292894.5759,0,1163.640235,0.513484944,0,1.0,0.0,0.0,0.0,1.0,0.0
293401.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
292899.6455,0,794.3051629,0.465764695,1,0.0,1.0,0.0,0.0,1.0,0.0
292894.5102,0,1162.344753,0.511235599,0,1.0,0.0,0.0,0.0,1.0,0.0
292887.2833,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292890.2514,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292887.8034,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292896.814,0,488.7814748,0.25190251,0,1.0,0.0,0.0,0.0,1.0,0.0
292882.5992,0,914.1418958,0.237384929,1,0.0,1.0,0.0,0.0,1.0,0.0
292897.3442,0,864.4335638,0.438698152,1,0.0,1.0,0.0,0.0,1.0,0.0
292886.0331,0,796.2725612,0.27685041,1,0.0,1.0,0.0,0.0,1.0,0.0
293305.0,0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292899.0579,0,554.1071469,0.278206893,0,1.0,0.0,0.0,0.0,1.0,0.0
292890.5695,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292891.3521,0,979.7201225,0.343031732,1,1.0,0.0,0.0,0.0,1.0,0.0
293037.0,1,24.0,0.32,0,0.0,0.0,1.0,0.0,0.0,1.0
292882.7046,0,1795.912502,0.466103584,0,0.0,1.0,0.0,0.0,1.0,0.0
292889.9512,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292890.5462,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292881.8251,0,796.8807491,0.218450755,1,0.0,1.0,0.0,0.0,1.0,0.0
292890.9513,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292889.7211,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292891.5401,0,976.159949,0.345836853,1,1.0,0.0,0.0,0.0,1.0,0.0
292889.1352,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292890.2217,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292882.8747,0,1895.590604,0.491958655,0,0.0,1.0,0.0,0.0,1.0,0.0
293665.0,0,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0
293143.0,0,3.0,0.429,0,0.0,0.0,1.0,0.0,0.0,1.0
293730.0671,0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292888.839,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292893.425,0,482.8380008,0.217887726,0,1.0,0.0,0.0,0.0,1.0,0.0
292897.2485,0,1031.467736,0.512635139,0,1.0,0.0,0.0,0.0,1.0,0.0
292882.2344,0,1520.348955,0.39462635,0,0.0,1.0,0.0,0.0,1.0,0.0
292889.3442,0,1010.618092,0.337793686,1,0.0,1.0,0.0,0.0,1.0,0.0
292888.0861,0,1033.607689,0.321925022,1,0.0,1.0,0.0,0.0,1.0,0.0
292898.8066,0,674.7154217,0.361973615,0,1.0,0.0,0.0,0.0,1.0,0.0
292887.9976,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292897.4795,0,863.6744723,0.434466058,1,1.0,0.0,0.0,0.0,1.0,0.0
293760.53,0,2.1699951,0.43399902,1,0.0,0.0,1.0,0.0,0.0,1.0
292885.5914,0,796.3364007,0.270720391,1,0.0,1.0,0.0,0.0,1.0,0.0
292884.5399,0,1292.198843,0.335447482,0,0.0,1.0,0.0,0.0,1.0,0.0
292887.5627,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292882.9399,0,939.094934,0.243857389,1,0.0,1.0,0.0,0.0,1.0,0.0
292888.7192,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293296.7086,1,4.036422917,0.545154029,1,0.0,0.0,1.0,0.0,0.0,1.0
293175.0,1,2.0,0.5,0,0.0,0.0,1.0,0.0,0.0,1.0
293237.0,0,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292895.2391,0,529.0969716,0.238749615,0,1.0,0.0,0.0,0.0,1.0,0.0
293177.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
292883.788,0,1001.220192,0.25997179,1,0.0,1.0,0.0,0.0,1.0,0.0
292890.8299,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292894.359,0,506.6551507,0.228628793,0,1.0,0.0,0.0,0.0,1.0,0.0
292883.5425,0,1730.569425,0.449154526,0,0.0,1.0,0.0,0.0,1.0,0.0
292887.8841,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292890.4539,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293581.0,0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292890.9599,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292887.8508,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293296.8287,0,13.49286079,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0
292894.6768,0,430.9175451,0.208807913,0,1.0,0.0,0.0,0.0,1.0,0.0
293657.0,0,5.0,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0
293488.3553,1,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
293745.0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
292889.3495,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292888.5244,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292947.2554,0,65.24140494,0.567864825,1,0.0,0.0,1.0,0.0,0.0,1.0
292897.1795,0,572.2643543,0.260675796,0,1.0,0.0,0.0,0.0,1.0,0.0
292888.9591,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292888.1246,0,795.9702783,0.305876341,1,0.0,1.0,0.0,0.0,1.0,0.0
293339.0149,0,11.2406592,0.37468864,1,0.0,0.0,1.0,0.0,0.0,1.0
292887.6095,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292887.184,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292882.4891,0,906.0737164,0.235292159,1,0.0,1.0,0.0,0.0,1.0,0.0
293295.0,1,2.0,0.111,0,0.0,0.0,1.0,0.0,0.0,1.0
292901.9535,0,511.395185,0.304325202,0,1.0,0.0,0.0,0.0,1.0,0.0
292890.2608,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292881.7882,0,854.7369041,0.221976125,1,0.0,1.0,0.0,0.0,1.0,0.0
292899.2462,0,552.2869238,0.279964349,0,1.0,0.0,0.0,0.0,1.0,0.0
293724.7765,1,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292898.5434,0,559.0804578,0.273405075,0,1.0,0.0,0.0,0.0,1.0,0.0
292893.1538,0,1135.60891,0.464814169,0,1.0,0.0,0.0,0.0,1.0,0.0
292890.0828,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292899.3681,0,342.5772689,0.208767228,0,1.0,0.0,0.0,0.0,1.0,0.0
292887.2808,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292898.4246,0,495.8681081,0.268330614,0,1.0,0.0,0.0,0.0,1.0,0.0
292897.7975,0,493.1091703,0.261934895,0,1.0,0.0,0.0,0.0,1.0,0.0
292888.2759,0,795.9484128,0.307975915,1,0.0,1.0,0.0,0.0,1.0,0.0
292890.2679,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292897.2208,0,866.6900573,0.437140599,1,0.0,1.0,0.0,0.0,1.0,0.0
293110.8445,0,14.91722272,0.429114542,1,0.0,0.0,1.0,0.0,0.0,1.0
292892.9294,0,949.8470629,0.36656922,1,1.0,0.0,0.0,0.0,1.0,0.0
292901.2773,0,532.6529172,0.298921321,0,1.0,0.0,0.0,0.0,1.0,0.0
292894.4238,0,1160.641906,0.508278947,0,1.0,0.0,0.0,0.0,1.0,0.0
293229.0,1,5.0,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0
292889.6217,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292886.6059,0,796.1897845,0.284798827,1,0.0,1.0,0.0,0.0,1.0,0.0
292892.7565,0,1127.7768,0.451215279,0,1.0,0.0,0.0,0.0,1.0,0.0
292882.9663,0,1949.226399,0.505871011,0,0.0,1.0,0.0,0.0,1.0,0.0
293459.5204,1,1.0,0.469573344,1,0.0,0.0,1.0,0.0,0.0,1.0
292881.0022,0,797.1599677,0.207041493,1,0.0,1.0,0.0,0.0,1.0,0.0
292889.8551,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293569.0,0,1.0,0.333,0,0.0,0.0,1.0,0.0,0.0,1.0
292883.6554,0,1680.933767,0.436279748,0,0.0,1.0,0.0,0.0,1.0,0.0
292881.6117,0,1155.446998,0.299976013,0,0.0,1.0,0.0,0.0,1.0,0.0
292889.6949,0,1004.209193,0.342217454,1,0.0,1.0,0.0,0.0,1.0,0.0
292899.0985,0,329.7024118,0.200880535,0,1.0,0.0,0.0,0.0,1.0,0.0
292889.6852,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293659.4791,0,3.967026965,0.396702696,1,0.0,0.0,1.0,0.0,0.0,1.0
292896.5447,0,562.3907027,0.253764435,0,1.0,0.0,0.0,0.0,1.0,0.0
292901.4758,0,530.7334634,0.300774587,0,1.0,0.0,0.0,0.0,1.0,0.0
293145.0,1,13.0,0.241,1,0.0,0.0,1.0,0.0,0.0,1.0
292888.5283,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292882.3118,0,893.0899924,0.231924367,1,0.0,1.0,0.0,0.0,1.0,0.0
292889.5791,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292896.092,0,887.3151018,0.422904077,1,0.0,1.0,0.0,0.0,1.0,0.0
292898.1063,0,494.4676719,0.265084149,0,1.0,0.0,0.0,0.0,1.0,0.0
292889.8155,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292900.5822,0,400.5488715,0.244278628,0,1.0,0.0,0.0,0.0,1.0,0.0
292888.241,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292902.1248,0,524.4604689,0.306831271,0,1.0,0.0,0.0,0.0,1.0,0.0
292897.884,0,854.5699446,0.445506556,1,0.0,1.0,0.0,0.0,1.0,0.0
292889.1782,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292895.1072,0,525.7346151,0.237233258,0,1.0,0.0,0.0,0.0,1.0,0.0
292896.644,0,564.9213867,0.254905723,0,1.0,0.0,0.0,0.0,1.0,0.0
292888.1094,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292898.1563,0,562.8223573,0.269792207,0,1.0,0.0,0.0,0.0,1.0,0.0
292901.0405,0,422.434448,0.257684976,0,1.0,0.0,0.0,0.0,1.0,0.0
292888.7548,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292887.4633,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292890.7005,0,992.0603662,0.333308646,1,1.0,0.0,0.0,0.0,1.0,0.0
292900.3171,0,541.9343427,0.289959945,0,1.0,0.0,0.0,0.0,1.0,0.0
293389.0,0,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292885.9454,0,796.2852448,0.2756325,1,0.0,1.0,0.0,0.0,1.0,0.0
292887.3507,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292881.9418,0,865.9833415,0.22489329,1,0.0,1.0,0.0,0.0,1.0,0.0
293043.8659,0,7.0,0.586896602,1,0.0,0.0,1.0,0.0,0.0,1.0
292892.1462,0,964.6808718,0.354881412,1,1.0,0.0,0.0,0.0,1.0,0.0
293423.0,0,2.0,0.667,0,0.0,0.0,1.0,0.0,0.0,1.0
292890.4908,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292887.2375,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292901.5337,0,445.9822309,0.272109534,0,1.0,0.0,0.0,0.0,1.0,0.0
292890.5548,0,795.6190448,0.339602615,1,0.0,1.0,0.0,0.0,1.0,0.0
292882.6361,0,916.8416396,0.238085203,1,0.0,1.0,0.0,0.0,1.0,0.0
292886.2387,0,1067.366136,0.298623117,1,0.0,1.0,0.0,0.0,1.0,0.0
292889.3047,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292890.2126,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293395.0,0,1.0,0.25,0,0.0,0.0,1.0,0.0,0.0,1.0
292882.3911,0,1612.163027,0.418441604,0,0.0,1.0,0.0,0.0,1.0,0.0
292881.6372,0,1170.407978,0.303856677,0,0.0,1.0,0.0,0.0,1.0,0.0
293321.8839,0,0.703494784,0.064018025,1,0.0,0.0,1.0,0.0,0.0,1.0
292888.6402,0,795.8957607,0.313031696,1,0.0,1.0,0.0,0.0,1.0,0.0
293677.0,0,1.0,0.111,1,0.0,0.0,1.0,0.0,0.0,1.0
292896.3077,0,883.3752289,0.425623591,1,0.0,1.0,0.0,0.0,1.0,0.0
292888.6724,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292899.5027,0,713.5259271,0.401654311,0,1.0,0.0,0.0,0.0,1.0,0.0
292890.4374,0,795.636007,0.337973871,1,0.0,1.0,0.0,0.0,1.0,0.0
293713.1674,0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292883.0666,0,1939.725233,0.503406545,0,0.0,1.0,0.0,0.0,1.0,0.0
292887.2528,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292881.5449,0,1116.314926,0.289825715,0,0.0,1.0,0.0,0.0,1.0,0.0
293700.4407,1,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292887.5749,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292895.3599,0,903.8172788,0.402836864,1,1.0,0.0,0.0,0.0,1.0,0.0
292901.5645,0,529.8768732,0.30160164,0,1.0,0.0,0.0,0.0,1.0,0.0
292894.4849,0,920.3874592,0.389780939,1,1.0,0.0,0.0,0.0,1.0,0.0
293541.0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
292899.9838,0,794.2562738,0.470459145,1,0.0,1.0,0.0,0.0,1.0,0.0
292888.813,0,1050.043981,0.316247825,0,1.0,0.0,0.0,0.0,1.0,0.0
292897.2086,0,1033.961599,0.512907802,0,1.0,0.0,0.0,0.0,1.0,0.0
292889.2314,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292888.2729,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292888.571,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292883.6605,0,1678.695276,0.435699116,0,0.0,1.0,0.0,0.0,1.0,0.0
292883.6952,0,796.610468,0.244403789,1,0.0,1.0,0.0,0.0,1.0,0.0
292897.553,0,1012.434636,0.510554187,0,1.0,0.0,0.0,0.0,1.0,0.0
292894.4586,0,1161.328149,0.50947047,0,1.0,0.0,0.0,0.0,1.0,0.0
293769.0,1,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292888.3635,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293185.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
292883.4655,0,1764.41791,0.457934339,0,0.0,1.0,0.0,0.0,1.0,0.0
292889.7417,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293023.0,0,19.0,0.209,0,0.0,0.0,1.0,0.0,0.0,1.0
292881.0409,0,820.9944388,0.213223813,0,0.0,1.0,0.0,0.0,1.0,0.0
293251.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
292882.5111,0,907.6862998,0.23571044,1,0.0,1.0,0.0,0.0,1.0,0.0
293047.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
292888.8466,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292890.326,0,999.1522393,0.32772084,1,1.0,0.0,0.0,0.0,1.0,0.0
292890.7433,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292887.1253,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293775.0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
292896.4592,0,487.220395,0.248283643,0,1.0,0.0,0.0,0.0,1.0,0.0
292893.7215,0,1146.798638,0.484242887,0,1.0,0.0,0.0,0.0,1.0,0.0
292900.1014,0,814.018555,0.473590793,1,1.0,0.0,0.0,0.0,1.0,0.0
292888.734,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292890.6507,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292889.9595,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292888.937,0,1052.488992,0.320493096,0,1.0,0.0,0.0,0.0,1.0,0.0
292888.6215,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293439.0,1,1.0,0.25,0,0.0,0.0,1.0,0.0,0.0,1.0
292901.0959,0,507.6221088,0.295578525,0,1.0,0.0,0.0,0.0,1.0,0.0
292902.0601,0,525.0859025,0.306227404,0,1.0,0.0,0.0,0.0,1.0,0.0
293420.918,0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292896.6694,0,488.1452717,0.250427675,0,1.0,0.0,0.0,0.0,1.0,0.0
292896.8497,0,570.1683646,0.257272008,0,1.0,0.0,0.0,0.0,1.0,0.0
292881.2833,0,963.0282875,0.250065358,0,0.0,1.0,0.0,0.0,1.0,0.0
292888.2291,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292890.5647,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292898.5547,0,660.6739853,0.347617348,0,1.0,0.0,0.0,0.0,1.0,0.0
292894.233,0,795.0874388,0.390648694,1,0.0,1.0,0.0,0.0,1.0,0.0
293740.9642,0,1.501491166,0.937313604,1,0.0,0.0,1.0,0.0,0.0,1.0
292894.957,0,424.0540895,0.20810756,0,1.0,0.0,0.0,0.0,1.0,0.0
292897.1226,0,572.8152486,0.260143898,0,1.0,0.0,0.0,0.0,1.0,0.0
292896.5541,0,881.1990992,0.420658109,1,1.0,0.0,0.0,0.0,1.0,0.0
292889.0608,0,795.8349745,0.318868535,1,0.0,1.0,0.0,0.0,1.0,0.0
292881.5459,0,1116.904124,0.289978544,0,0.0,1.0,0.0,0.0,1.0,0.0
293134.8245,1,1.087740456,0.362761442,1,0.0,0.0,1.0,0.0,0.0,1.0
293651.0,0,3.0,0.429,0,0.0,0.0,1.0,0.0,0.0,1.0
292900.5914,0,805.0982733,0.479654579,1,0.0,1.0,0.0,0.0,1.0,0.0
292949.0034,1,1.444350757,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0
293329.0,0,1.0,0.091,1,0.0,0.0,1.0,0.0,0.0,1.0
293535.0,1,8.0,0.308,0,0.0,0.0,1.0,0.0,0.0,1.0
292901.9488,0,526.1617331,0.305188672,0,1.0,0.0,0.0,0.0,1.0,0.0
292890.0204,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292899.9951,0,794.2546361,0.470616401,1,0.0,1.0,0.0,0.0,1.0,0.0
292897.7255,0,566.9866771,0.265771484,0,1.0,0.0,0.0,0.0,1.0,0.0
293448.0741,0,2.589507862,0.794753931,1,0.0,0.0,1.0,0.0,0.0,1.0
293683.0,0,2.0,0.143,0,0.0,0.0,1.0,0.0,0.0,1.0
292888.3555,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293199.0,1,1.0,0.333,0,0.0,0.0,1.0,0.0,0.0,1.0
292898.4693,0,955.1711191,0.504293376,0,1.0,0.0,0.0,0.0,1.0,0.0
292897.6086,0,1008.964758,0.510174814,0,1.0,0.0,0.0,0.0,1.0,0.0
293757.0,1,4.0,0.4,0,0.0,0.0,1.0,0.0,0.0,1.0
292886.0366,0,796.2720655,0.276898009,1,0.0,1.0,0.0,0.0,1.0,0.0
292890.325,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293217.0,1,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292893.6211,0,456.7825599,0.2114472,0,1.0,0.0,0.0,0.0,1.0,0.0
293673.0405,1,0.750844246,0.093855531,1,0.0,0.0,1.0,0.0,0.0,1.0
292897.4458,0,569.6907248,0.26316068,0,1.0,0.0,0.0,0.0,1.0,0.0
292884.84,0,1078.282109,0.279960547,1,0.0,1.0,0.0,0.0,1.0,0.0
292897.2847,0,865.5215958,0.437947134,1,0.0,1.0,0.0,0.0,1.0,0.0
292890.0271,0,1073.976468,0.35780179,0,1.0,0.0,0.0,0.0,1.0,0.0
292881.8846,0,861.8001482,0.22380823,1,0.0,1.0,0.0,0.0,1.0,0.0
292884.1085,0,1024.700901,0.26606235,1,0.0,1.0,0.0,0.0,1.0,0.0
292897.7541,0,856.9446121,0.443867432,1,0.0,1.0,0.0,0.0,1.0,0.0
292888.1649,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292890.5364,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292888.9387,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292893.934,0,1150.988193,0.49151721,0,1.0,0.0,0.0,0.0,1.0,0.0
292882.2662,0,889.74697,0.231057235,1,0.0,1.0,0.0,0.0,1.0,0.0
293711.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
292881.103,0,804.5429296,0.208956528,1,0.0,1.0,0.0,0.0,1.0,0.0
292881.9946,0,1379.811268,0.358172889,0,0.0,1.0,0.0,0.0,1.0,0.0
293587.0205,0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292889.1158,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292897.6945,0,1003.593715,0.509587579,0,1.0,0.0,0.0,0.0,1.0,0.0
293055.0,1,14.0,0.163,0,0.0,0.0,1.0,0.0,0.0,1.0
292887.4832,0,796.0629767,0.296975213,1,0.0,1.0,0.0,0.0,1.0,0.0
292896.2391,0,887.1650763,0.415957415,1,1.0,0.0,0.0,0.0,1.0,0.0
292893.9189,0,1150.689904,0.49099929,0,1.0,0.0,0.0,0.0,1.0,0.0
292893.6206,0,487.8249345,0.220136735,0,1.0,0.0,0.0,0.0,1.0,0.0
292900.4532,0,540.6190345,0.291229898,0,1.0,0.0,0.0,0.0,1.0,0.0
292881.7711,0,1248.847364,0.324202729,0,0.0,1.0,0.0,0.0,1.0,0.0
292896.2209,0,887.5112567,0.415684654,1,1.0,0.0,0.0,0.0,1.0,0.0
292890.1194,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293365.0,0,2.0,0.333,0,0.0,0.0,1.0,0.0,0.0,1.0
292888.2465,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292889.1271,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292883.4988,0,1749.759784,0.454132231,0,0.0,1.0,0.0,0.0,1.0,0.0
292892.3737,0,960.3716815,0.358276696,1,1.0,0.0,0.0,0.0,1.0,0.0
293156.8022,0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292881.8458,0,858.9561649,0.223070541,1,0.0,1.0,0.0,0.0,1.0,0.0
293712.2019,0,0.016627974,0.016627974,1,0.0,0.0,1.0,0.0,0.0,1.0
292896.1,0,887.169431,0.423004627,1,0.0,1.0,0.0,0.0,1.0,0.0
293264.1714,1,2.801787614,0.377632844,1,0.0,0.0,1.0,0.0,0.0,1.0
292890.0412,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292894.72,0,912.3857975,0.405598928,1,0.0,1.0,0.0,0.0,1.0,0.0
292889.5931,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292887.8039,0,1038.765113,0.318365089,1,0.0,1.0,0.0,0.0,1.0,0.0
292882.3148,0,1567.459926,0.406846261,0,0.0,1.0,0.0,0.0,1.0,0.0
292889.3777,0,795.7891636,0.323267404,1,0.0,1.0,0.0,0.0,1.0,0.0
292888.1313,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292882.4699,0,1658.373474,0.430427932,0,0.0,1.0,0.0,0.0,1.0,0.0
292900.7397,0,782.4866066,0.472161194,0,1.0,0.0,0.0,0.0,1.0,0.0
292898.131,0,850.0577035,0.448621149,1,0.0,1.0,0.0,0.0,1.0,0.0
292893.8045,0,929.1155054,0.394051178,1,0.0,1.0,0.0,0.0,1.0,0.0
292895.7024,0,540.9107039,0.244077376,0,1.0,0.0,0.0,0.0,1.0,0.0
293629.0,0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292899.6129,0,823.2697184,0.466301646,1,1.0,0.0,0.0,0.0,1.0,0.0
292889.8237,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292896.264,0,884.172683,0.425073145,1,0.0,1.0,0.0,0.0,1.0,0.0
292901.051,0,507.4243558,0.295120098,0,1.0,0.0,0.0,0.0,1.0,0.0
292890.8677,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293257.0,0,3.0,0.25,1,0.0,0.0,1.0,0.0,0.0,1.0
292884.9027,0,1082.876232,0.281152197,1,0.0,1.0,0.0,0.0,1.0,0.0
292887.6894,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292897.9523,0,794.5498775,0.442266616,1,0.0,1.0,0.0,0.0,1.0,0.0
292887.3275,0,1047.469436,0.312356895,1,0.0,1.0,0.0,0.0,1.0,0.0
292897.7765,0,566.4940844,0.266247091,0,1.0,0.0,0.0,0.0,1.0,0.0
293611.0,0,1.0,0.25,0,0.0,0.0,1.0,0.0,0.0,1.0
292885.8024,0,796.3059156,0.273647639,1,0.0,1.0,0.0,0.0,1.0,0.0
292890.4745,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293655.0,1,3.0,0.3,0,0.0,0.0,1.0,0.0,0.0,1.0
292884.5294,0,796.4898956,0.255981441,1,0.0,1.0,0.0,0.0,1.0,0.0
292883.3108,0,966.2688613,0.250905916,1,0.0,1.0,0.0,0.0,1.0,0.0
292883.9668,0,1544.097083,0.400786274,0,0.0,1.0,0.0,0.0,1.0,0.0
